OrderDate,OrderID,SKU,Store,Channel,Units,Sales,DiscountAmt,GrossMarginAmt,ReturnFlag,UnitPrice,DiscountRate
2024-08-31,ORD-00019854,SKU-00003,Store-025,Online,3,158.27,64.21,49.33,0,74.16,0.2886
2024-09-12,ORD-00019855,SKU-00125,Store-005,Online,7,955.36,83.08,266.46,0,148.35,0.08
2024-01-13,ORD-00019856,SKU-00144,Store-022,Store,2,978.69,51.51,135.43,0,515.1,0.05
2024-03-19,ORD-00019857,SKU-00028,Store-015,Store,4,415.03,21.84,153.24,0,109.22,0.05
2024-10-17,ORD-00019858,SKU-00003,Store-006,Store,2,114.39,43.89,35.56,0,79.14,0.2773
2024-06-18,ORD-00019859,SKU-00054,Store-030,Online,8,5352.99,465.48,1024.06,0,727.31,0.08
2024-07-05,ORD-00019860,SKU-00028,Store-023,Online,1,86.13,23.28,33.17,0,109.41,0.2128
2024-10-01,ORD-00019861,SKU-00250,Store-005,Online,2,134.88,11.73,51.17,0,73.3,0.08
2024-01-28,ORD-00019862,SKU-00248,Store-012,Online,7,3192.56,277.61,532.92,0,495.74,0.08
2024-10-19,ORD-00019863,SKU-00004,Store-023,Store,2,1241.06,207.15,164.09,0,724.1,0.143
2024-09-06,ORD-00019864,SKU-00115,Store-006,Store,6,852.35,202.19,214.29,0,175.76,0.1917
2024-05-27,ORD-00019865,SKU-00097,Store-015,Store,4,545.6,28.72,114.35,0,143.58,0.05
2024-07-01,ORD-00019866,SKU-00007,Store-004,Store,4,153.02,8.05,41.82,0,40.27,0.05
2024-01-28,ORD-00019867,SKU-00167,Store-001,Store,1,64.42,3.39,16.21,0,67.81,0.05
2024-03-16,ORD-00019868,SKU-00213,Store-008,Store,7,377.2,114.51,138.41,0,70.24,0.2329
2024-03-31,ORD-00019869,SKU-00153,Store-022,Online,6,206.48,17.95,45.07,0,37.4,0.08
2024-11-17,ORD-00019870,SKU-00230,Store-016,Store,3,179.73,87.95,45.82,0,89.23,0.3286
2024-02-11,ORD-00019871,SKU-00160,Store-010,Online,4,164.63,14.32,63.76,1,44.74,0.08
2024-04-16,ORD-00019872,SKU-00138,Store-008,Store,3,88.77,4.67,26.99,0,31.15,0.05
2024-02-18,ORD-00019873,SKU-00237,Store-025,Online,3,80.28,6.98,26.85,0,29.09,0.08
2024-04-14,ORD-00019874,SKU-00177,Store-020,Store,8,825.73,43.46,341.42,0,108.65,0.05
2024-01-04,ORD-00019875,SKU-00192,Store-026,Online,6,174.99,15.22,43.44,0,31.7,0.08
2024-04-09,ORD-00019876,SKU-00196,Store-029,Store,2,115.68,6.09,41.23,0,60.89,0.05
2024-09-21,ORD-00019877,SKU-00008,Store-019,Store,7,740.07,38.95,231.43,0,111.29,0.05
2024-10-07,ORD-00019878,SKU-00184,Store-002,Online,7,569.71,49.54,207.62,0,88.46,0.08
2024-05-18,ORD-00019879,SKU-00188,Store-029,Store,2,1632.41,85.92,266.07,0,859.17,0.05
2024-09-15,ORD-00019880,SKU-00124,Store-004,Store,2,792.28,41.7,132.79,1,416.99,0.05
2024-08-14,ORD-00019881,SKU-00142,Store-022,Online,8,664.92,57.82,192.26,0,90.34,0.08
2024-11-26,ORD-00019882,SKU-00209,Store-008,Online,8,1012.6,88.05,369.68,0,137.58,0.08
2024-10-21,ORD-00019883,SKU-00036,Store-024,Online,1,48.94,20.71,15.9,0,69.65,0.2973
2024-03-24,ORD-00019884,SKU-00132,Store-025,Online,2,64.05,5.57,14.31,0,34.81,0.08
2024-08-03,ORD-00019885,SKU-00193,Store-024,Online,5,153.99,13.39,31.92,0,33.48,0.08
2024-10-14,ORD-00019886,SKU-00065,Store-009,Online,3,1096.65,95.36,228.42,0,397.34,0.08
2024-04-21,ORD-00019887,SKU-00066,Store-020,Online,2,201.59,17.53,68.24,0,109.56,0.08
2024-07-28,ORD-00019888,SKU-00002,Store-006,Store,5,221.96,72.73,71.87,0,58.94,0.2468
2024-05-26,ORD-00019889,SKU-00079,Store-027,Store,4,342.68,18.04,113.22,0,90.18,0.05
2024-04-22,ORD-00019890,SKU-00090,Store-005,Store,2,29.09,1.53,11.84,0,15.31,0.05
2024-03-13,ORD-00019891,SKU-00239,Store-026,Store,3,226.88,11.94,43.82,0,79.61,0.05
2024-01-13,ORD-00019892,SKU-00021,Store-005,Store,1,196.6,10.35,37.74,0,206.95,0.05
2024-10-01,ORD-00019893,SKU-00162,Store-009,Online,8,819.92,199.6,253.93,0,127.44,0.1958
2024-10-26,ORD-00019894,SKU-00016,Store-022,Store,3,41.79,2.2,13.94,0,14.66,0.05
2024-08-26,ORD-00019895,SKU-00200,Store-029,Online,6,1176.76,102.33,208.42,0,213.18,0.08
2024-03-29,ORD-00019896,SKU-00118,Store-022,Store,4,93.68,4.93,29.98,0,24.65,0.05
2024-01-07,ORD-00019897,SKU-00107,Store-011,Online,8,791.28,68.81,261.04,0,107.51,0.08
2024-08-19,ORD-00019898,SKU-00236,Store-010,Store,1,52.74,11.15,18.92,0,63.89,0.1745
2024-03-14,ORD-00019899,SKU-00188,Store-019,Store,1,851.34,44.81,133.74,0,896.15,0.05
2024-07-19,ORD-00019900,SKU-00027,Store-014,Store,7,3074.46,161.81,508.58,0,462.32,0.05
2024-12-21,ORD-00019901,SKU-00067,Store-007,Store,4,960.56,50.56,256.96,0,252.78,0.05
2024-01-02,ORD-00019902,SKU-00069,Store-019,Store,3,200.7,10.56,82.9,0,70.42,0.05
2024-07-30,ORD-00019903,SKU-00153,Store-014,Store,3,101.04,5.32,23.36,0,35.45,0.05
2024-12-29,ORD-00019904,SKU-00208,Store-030,Store,2,226.24,11.91,69.97,0,119.08,0.05
2024-05-02,ORD-00019905,SKU-00160,Store-001,Store,7,354.57,18.66,130.22,0,53.32,0.05
2024-10-25,ORD-00019906,SKU-00101,Store-023,Store,6,83.11,4.37,37.27,0,14.58,0.05
2024-10-30,ORD-00019907,SKU-00187,Store-024,Store,6,443.31,23.33,142.44,0,77.77,0.05
2024-06-27,ORD-00019908,SKU-00190,Store-025,Store,8,889.6,46.82,304.25,0,117.05,0.05
2024-04-22,ORD-00019909,SKU-00021,Store-022,Store,2,300.51,154.42,56.56,0,227.46,0.3394
2024-09-06,ORD-00019910,SKU-00136,Store-030,Online,4,380.61,176.73,90.6,0,139.34,0.3171
2024-08-14,ORD-00019911,SKU-00178,Store-010,Online,5,345.62,30.05,127.23,0,75.13,0.08
2024-06-23,ORD-00019912,SKU-00151,Store-012,Store,4,601.66,31.67,123.9,0,158.33,0.05
2024-03-11,ORD-00019913,SKU-00062,Store-029,Store,3,137.23,7.22,46.76,0,48.15,0.05
2024-09-29,ORD-00019914,SKU-00041,Store-003,Store,4,233.36,12.28,62.29,0,61.41,0.05
2024-03-18,ORD-00019915,SKU-00073,Store-025,Store,7,577.59,30.4,101.89,0,86.86,0.05
2024-02-19,ORD-00019916,SKU-00089,Store-023,Store,2,64.66,3.4,27.08,0,34.03,0.05
2024-01-25,ORD-00019917,SKU-00231,Store-018,Store,7,5491.6,289.03,980.63,0,825.8,0.05
2024-06-12,ORD-00019918,SKU-00156,Store-004,Store,3,106.41,22.98,23.6,0,43.13,0.1776
2024-02-13,ORD-00019919,SKU-00209,Store-019,Store,1,121.53,6.4,40.4,0,127.93,0.05
2024-05-02,ORD-00019920,SKU-00007,Store-014,Store,4,160.32,8.44,43.37,0,42.19,0.05
2024-03-29,ORD-00019921,SKU-00196,Store-003,Store,5,276.85,14.57,102.86,0,58.28,0.05
2024-06-17,ORD-00019922,SKU-00048,Store-023,Store,8,1811.13,292.32,553.13,0,262.93,0.139
2024-10-11,ORD-00019923,SKU-00142,Store-025,Online,7,598.68,52.06,169.5,0,92.96,0.08
2024-06-13,ORD-00019924,SKU-00097,Store-017,Store,4,541.94,28.52,117.16,0,142.62,0.05
2024-07-22,ORD-00019925,SKU-00216,Store-005,Store,1,41.44,13.19,8.59,0,54.63,0.2414
2024-02-22,ORD-00019926,SKU-00169,Store-012,Store,1,245.04,12.9,36.51,0,257.94,0.05
2024-02-11,ORD-00019927,SKU-00116,Store-017,Store,7,704.85,37.1,156.71,0,105.99,0.05
2024-12-23,ORD-00019928,SKU-00128,Store-016,Store,3,175.19,33.23,71.38,0,69.47,0.1594
2024-08-14,ORD-00019929,SKU-00177,Store-018,Online,5,428.72,37.28,168.97,0,93.2,0.08
2024-01-06,ORD-00019930,SKU-00180,Store-008,Store,8,1392.69,73.3,361.26,0,183.25,0.05
2024-07-25,ORD-00019931,SKU-00144,Store-024,Store,3,1096.89,428.4,148.66,0,508.43,0.2809
2024-01-04,ORD-00019932,SKU-00182,Store-003,Online,7,504.53,43.87,203.08,0,78.34,0.08
2024-01-29,ORD-00019933,SKU-00198,Store-030,Store,3,163.79,8.62,62.12,0,57.47,0.05
2024-05-16,ORD-00019934,SKU-00008,Store-013,Store,5,541.6,28.51,176.61,0,114.02,0.05
2024-08-28,ORD-00019935,SKU-00092,Store-025,Online,1,77.33,6.72,32.35,0,84.05,0.08
2024-08-15,ORD-00019936,SKU-00226,Store-002,Store,5,346.81,69.15,81.07,0,83.19,0.1662
2024-10-16,ORD-00019937,SKU-00081,Store-021,Online,6,1181.27,102.72,353.62,0,214.0,0.08
2024-03-06,ORD-00019938,SKU-00207,Store-030,Online,6,155.58,13.53,48.29,0,28.18,0.08
2024-03-11,ORD-00019939,SKU-00138,Store-029,Store,8,245.79,12.94,72.07,0,32.34,0.05
2024-07-14,ORD-00019940,SKU-00068,Store-014,Store,8,2943.22,154.91,617.44,0,387.27,0.05
2024-11-13,ORD-00019941,SKU-00088,Store-012,Online,5,391.95,110.1,121.98,0,100.41,0.2193
2024-09-21,ORD-00019942,SKU-00122,Store-027,Online,4,328.36,28.55,121.57,0,89.23,0.08
2024-09-01,ORD-00019943,SKU-00032,Store-020,Store,1,67.42,3.55,16.48,0,70.97,0.05
2024-02-04,ORD-00019944,SKU-00078,Store-029,Online,7,895.85,229.32,284.63,0,160.74,0.2038
2024-11-17,ORD-00019945,SKU-00171,Store-008,Store,2,137.08,18.43,43.06,0,77.76,0.1185
2024-12-26,ORD-00019946,SKU-00227,Store-014,Store,8,206.17,10.85,85.03,0,27.13,0.05
2024-08-01,ORD-00019947,SKU-00238,Store-010,Store,6,981.44,51.65,119.46,0,172.18,0.05
2024-05-03,ORD-00019948,SKU-00096,Store-013,Store,2,287.12,15.11,57.66,0,151.12,0.05
2024-08-30,ORD-00019949,SKU-00199,Store-027,Store,3,241.22,12.7,40.58,0,84.64,0.05
2024-08-23,ORD-00019950,SKU-00100,Store-027,Online,4,97.13,8.45,33.37,0,26.4,0.08
2024-12-06,ORD-00019951,SKU-00202,Store-018,Store,4,576.12,267.71,129.0,0,210.96,0.3173
2024-02-10,ORD-00019952,SKU-00228,Store-002,Store,6,519.55,27.34,150.32,0,91.15,0.05
2024-07-07,ORD-00019953,SKU-00112,Store-014,Store,3,65.34,3.44,21.03,0,22.93,0.05
2024-09-16,ORD-00019954,SKU-00151,Store-015,Store,2,251.07,29.97,50.86,0,140.52,0.1066
2024-05-07,ORD-00019955,SKU-00217,Store-022,Store,4,85.84,25.15,25.62,0,27.75,0.2266
2024-11-03,ORD-00019956,SKU-00035,Store-009,Online,3,286.13,24.88,94.67,0,103.67,0.08
2024-01-24,ORD-00019957,SKU-00062,Store-018,Store,3,113.92,44.19,40.14,0,52.7,0.2795
2024-02-08,ORD-00019958,SKU-00157,Store-023,Store,3,196.77,10.36,67.38,1,69.04,0.05
2024-10-16,ORD-00019959,SKU-00045,Store-018,Online,7,196.8,17.11,74.66,0,30.56,0.08
2024-02-16,ORD-00019960,SKU-00199,Store-026,Online,8,606.17,52.71,105.87,0,82.36,0.08
2024-06-02,ORD-00019961,SKU-00067,Store-008,Store,1,219.09,11.53,57.33,0,230.62,0.05
2024-04-12,ORD-00019962,SKU-00085,Store-019,Store,6,384.82,20.25,124.38,0,67.51,0.05
2024-09-08,ORD-00019963,SKU-00203,Store-014,Store,3,2115.2,111.33,341.57,0,742.18,0.05
2024-01-05,ORD-00019964,SKU-00132,Store-013,Store,5,139.43,7.34,31.73,0,29.35,0.05
2024-05-10,ORD-00019965,SKU-00198,Store-013,Online,4,227.26,19.76,84.51,0,61.76,0.08
2024-12-26,ORD-00019966,SKU-00157,Store-017,Store,4,261.85,13.78,91.18,0,68.91,0.05
2024-05-14,ORD-00019967,SKU-00129,Store-016,Online,4,345.51,30.04,113.8,0,93.89,0.08
2024-08-07,ORD-00019968,SKU-00128,Store-018,Online,6,376.54,32.74,159.73,0,68.21,0.08
2024-12-27,ORD-00019969,SKU-00201,Store-029,Online,7,1859.45,1121.0,407.51,0,425.78,0.3761
2024-08-10,ORD-00019970,SKU-00250,Store-020,Store,8,544.11,28.64,200.18,0,71.59,0.05
2024-10-03,ORD-00019971,SKU-00007,Store-017,Store,7,287.92,15.15,77.06,0,43.3,0.05
2024-12-16,ORD-00019972,SKU-00127,Store-028,Store,2,149.09,7.85,50.62,0,78.47,0.05
2024-08-13,ORD-00019973,SKU-00196,Store-008,Store,8,526.33,27.7,190.03,0,69.25,0.05
2024-10-31,ORD-00019974,SKU-00161,Store-008,Online,6,426.52,258.94,134.96,0,114.24,0.3778
2024-07-05,ORD-00019975,SKU-00121,Store-004,Online,4,2323.06,202.0,409.83,0,631.26,0.08
2024-10-25,ORD-00019976,SKU-00199,Store-007,Store,2,164.69,8.67,27.52,0,86.68,0.05
2024-08-22,ORD-00019977,SKU-00118,Store-003,Online,6,119.48,25.83,36.04,0,24.22,0.1778
2024-05-04,ORD-00019978,SKU-00035,Store-006,Online,7,510.29,179.34,169.12,0,98.52,0.2601
2024-07-23,ORD-00019979,SKU-00069,Store-020,Store,4,220.46,11.6,87.15,1,58.02,0.05
2024-05-02,ORD-00019980,SKU-00011,Store-021,Store,6,199.01,10.47,40.44,0,34.91,0.05
2024-05-25,ORD-00019981,SKU-00176,Store-020,Online,6,2089.4,923.94,402.7,0,502.22,0.3066
2024-04-16,ORD-00019982,SKU-00244,Store-028,Online,6,312.01,113.7,69.72,0,70.95,0.2671
2024-06-28,ORD-00019983,SKU-00095,Store-026,Online,3,636.31,55.33,179.61,0,230.55,0.08
2024-05-06,ORD-00019984,SKU-00184,Store-010,Store,3,242.55,27.4,86.88,0,89.98,0.1015
2024-08-17,ORD-00019985,SKU-00246,Store-006,Store,4,94.03,4.95,25.5,0,24.74,0.05
2024-05-15,ORD-00019986,SKU-00099,Store-013,Online,8,1847.73,160.67,512.61,0,251.05,0.08
2024-06-28,ORD-00019987,SKU-00221,Store-028,Store,1,40.23,2.12,15.98,0,42.35,0.0501
2024-02-21,ORD-00019988,SKU-00005,Store-030,Online,3,346.61,30.14,65.47,0,125.58,0.08
2024-05-21,ORD-00019989,SKU-00170,Store-007,Store,8,211.14,85.36,55.05,0,37.06,0.2879
2024-05-10,ORD-00019990,SKU-00042,Store-005,Store,8,699.38,36.81,286.91,0,92.02,0.05
2024-12-17,ORD-00019991,SKU-00196,Store-023,Store,2,130.87,6.89,47.26,0,68.88,0.05
2024-06-12,ORD-00019992,SKU-00003,Store-027,Store,2,128.79,6.78,40.62,0,67.78,0.05
2024-01-08,ORD-00019993,SKU-00209,Store-029,Store,2,211.95,78.03,76.07,0,144.99,0.2691
2024-04-23,ORD-00019994,SKU-00100,Store-029,Store,4,89.64,21.84,30.4,0,27.87,0.1959
2024-09-23,ORD-00019995,SKU-00060,Store-009,Store,1,48.52,2.55,22.45,0,51.07,0.0499
2024-03-01,ORD-00019996,SKU-00139,Store-024,Store,1,816.29,42.96,184.0,0,859.25,0.05
2024-02-29,ORD-00019997,SKU-00248,Store-021,Store,5,2515.35,132.39,409.28,0,529.55,0.05
2024-05-16,ORD-00019998,SKU-00041,Store-011,Online,1,65.47,5.69,19.04,0,71.16,0.08
2024-05-10,ORD-00019999,SKU-00078,Store-001,Store,4,636.3,33.49,207.01,0,167.45,0.05
2024-06-25,ORD-00020000,SKU-00160,Store-020,Store,4,158.14,36.56,61.45,0,48.68,0.1878
2024-01-13,ORD-00020001,SKU-00024,Store-011,Store,5,1438.79,75.73,462.74,0,302.9,0.05
2024-09-20,ORD-00020002,SKU-00239,Store-009,Online,7,472.34,41.07,88.16,0,73.34,0.08
2024-03-19,ORD-00020003,SKU-00131,Store-001,Store,3,100.72,5.3,33.34,0,35.34,0.05
2024-09-17,ORD-00020004,SKU-00248,Store-004,Store,6,3028.72,159.41,521.93,0,531.35,0.05
2024-07-25,ORD-00020005,SKU-00104,Store-006,Store,6,451.01,23.74,143.14,0,79.12,0.05
2024-03-15,ORD-00020006,SKU-00209,Store-004,Online,5,633.25,55.06,229.06,0,137.66,0.08
2024-06-20,ORD-00020007,SKU-00083,Store-029,Store,4,89.86,27.04,26.27,0,29.22,0.2313
2024-01-14,ORD-00020008,SKU-00111,Store-001,Store,1,97.27,5.12,27.07,0,102.39,0.05
2024-09-13,ORD-00020009,SKU-00087,Store-012,Store,2,44.97,2.37,12.04,0,23.67,0.0501
2024-04-21,ORD-00020010,SKU-00137,Store-030,Online,7,358.68,31.19,100.18,0,55.7,0.08
2024-05-20,ORD-00020011,SKU-00056,Store-004,Store,4,282.83,14.89,76.66,0,74.43,0.05
2024-02-27,ORD-00020012,SKU-00126,Store-020,Online,3,515.33,44.81,169.97,1,186.71,0.08
2024-05-13,ORD-00020013,SKU-00210,Store-008,Store,8,344.17,18.11,129.22,0,45.28,0.05
2024-05-24,ORD-00020014,SKU-00039,Store-010,Store,5,526.89,193.84,148.47,0,144.15,0.2689
2024-03-23,ORD-00020015,SKU-00199,Store-014,Online,8,380.6,225.32,61.44,0,75.74,0.3719
2024-12-24,ORD-00020016,SKU-00214,Store-018,Store,7,5896.9,310.36,1001.33,0,886.75,0.05
2024-04-12,ORD-00020017,SKU-00009,Store-023,Store,2,150.29,7.91,32.08,0,79.1,0.05
2024-03-07,ORD-00020018,SKU-00169,Store-019,Online,1,212.99,18.52,33.4,0,231.51,0.08
2024-07-19,ORD-00020019,SKU-00122,Store-001,Store,1,64.25,20.91,21.96,0,85.16,0.2455
2024-04-26,ORD-00020020,SKU-00160,Store-006,Store,3,149.95,7.89,57.06,0,52.61,0.05
2024-06-15,ORD-00020021,SKU-00074,Store-019,Store,7,370.66,105.52,109.81,0,68.03,0.2216
2024-09-22,ORD-00020022,SKU-00056,Store-009,Online,8,575.95,50.08,157.8,0,78.25,0.08
2024-01-29,ORD-00020023,SKU-00072,Store-002,Online,8,887.88,77.21,265.75,0,120.64,0.08
2024-07-05,ORD-00020024,SKU-00039,Store-017,Store,1,93.24,44.18,25.89,0,137.42,0.3215
2024-01-08,ORD-00020025,SKU-00102,Store-010,Online,6,687.65,59.8,145.11,0,124.57,0.08
2024-01-17,ORD-00020026,SKU-00219,Store-026,Store,3,1137.74,59.88,252.18,0,399.21,0.05
2024-02-03,ORD-00020027,SKU-00195,Store-027,Store,1,250.38,13.18,83.81,0,263.56,0.05
2024-02-29,ORD-00020028,SKU-00045,Store-004,Store,8,209.2,11.01,78.85,1,27.53,0.05
2024-05-07,ORD-00020029,SKU-00140,Store-024,Store,4,1853.19,841.4,283.6,0,673.65,0.3123
2024-12-08,ORD-00020030,SKU-00019,Store-026,Store,1,33.73,5.37,8.51,0,39.1,0.1373
2024-11-27,ORD-00020031,SKU-00015,Store-020,Store,4,276.18,123.62,110.85,0,99.95,0.3092
2024-02-07,ORD-00020032,SKU-00157,Store-019,Online,6,436.81,37.98,145.64,0,79.13,0.08
2024-12-28,ORD-00020033,SKU-00076,Store-014,Online,5,1397.49,121.52,299.55,0,303.8,0.08
2024-08-20,ORD-00020034,SKU-00177,Store-015,Store,6,630.59,33.19,262.33,0,110.63,0.05
2024-07-21,ORD-00020035,SKU-00039,Store-003,Store,4,413.15,171.63,110.68,0,146.2,0.2935
2024-10-16,ORD-00020036,SKU-00030,Store-005,Online,2,509.81,44.33,70.23,1,277.07,0.08
2024-06-26,ORD-00020037,SKU-00179,Store-021,Online,5,1153.58,100.31,236.91,0,250.78,0.08
2024-04-07,ORD-00020038,SKU-00052,Store-017,Store,2,214.65,11.3,58.56,0,112.98,0.05
2024-07-12,ORD-00020039,SKU-00015,Store-006,Store,4,387.98,20.42,163.71,0,102.1,0.05
2024-09-22,ORD-00020040,SKU-00198,Store-011,Online,7,390.97,34.0,146.16,0,60.71,0.08
2024-09-06,ORD-00020041,SKU-00177,Store-020,Store,2,205.1,10.79,83.42,0,107.94,0.05
2024-03-03,ORD-00020042,SKU-00233,Store-006,Store,2,116.55,21.01,31.87,0,68.78,0.1527
2024-12-09,ORD-00020043,SKU-00150,Store-007,Store,3,142.09,65.74,45.51,0,69.28,0.3163
2024-04-14,ORD-00020044,SKU-00120,Store-027,Store,7,356.04,18.74,122.74,0,53.54,0.05
2024-10-27,ORD-00020045,SKU-00168,Store-014,Online,1,138.91,12.08,39.91,0,150.99,0.08
2024-04-24,ORD-00020046,SKU-00199,Store-014,Store,8,627.43,33.02,104.79,0,82.56,0.05
2024-01-24,ORD-00020047,SKU-00158,Store-003,Online,5,736.52,64.04,216.77,0,160.11,0.08
2024-12-30,ORD-00020048,SKU-00080,Store-003,Online,1,20.95,1.82,8.54,0,22.77,0.0799
2024-08-03,ORD-00020049,SKU-00223,Store-020,Store,8,753.01,39.63,286.92,0,99.08,0.05
2024-03-19,ORD-00020050,SKU-00176,Store-010,Store,3,1006.83,292.78,191.25,0,433.2,0.2253
2024-01-01,ORD-00020051,SKU-00220,Store-009,Store,1,229.24,12.07,60.58,1,241.31,0.05
2024-02-17,ORD-00020052,SKU-00140,Store-006,Store,6,3721.61,195.87,564.56,0,652.91,0.05
2024-03-03,ORD-00020053,SKU-00113,Store-023,Store,5,439.83,23.15,103.44,0,92.6,0.05
2024-12-04,ORD-00020054,SKU-00211,Store-029,Online,5,272.91,23.73,74.6,0,59.33,0.08
2024-03-05,ORD-00020055,SKU-00153,Store-008,Online,3,112.27,9.76,25.22,0,40.68,0.08
2024-02-29,ORD-00020056,SKU-00194,Store-008,Store,5,3175.03,167.11,628.45,0,668.43,0.05
2024-11-02,ORD-00020057,SKU-00223,Store-024,Store,5,472.47,24.87,178.24,0,99.47,0.05
2024-11-17,ORD-00020058,SKU-00072,Store-016,Store,4,436.82,22.99,127.41,0,114.95,0.05
2024-03-17,ORD-00020059,SKU-00049,Store-024,Online,3,288.05,25.05,97.7,0,104.37,0.08
2024-08-26,ORD-00020060,SKU-00038,Store-023,Online,8,722.94,62.86,276.14,0,98.22,0.08
2024-07-14,ORD-00020061,SKU-00150,Store-024,Store,4,190.0,68.66,58.06,0,64.66,0.2654
2024-07-30,ORD-00020062,SKU-00202,Store-005,Store,7,1221.53,64.29,268.56,0,183.69,0.05
2024-04-23,ORD-00020063,SKU-00245,Store-017,Store,3,301.77,15.88,74.67,0,105.88,0.05
2024-10-01,ORD-00020064,SKU-00009,Store-014,Online,5,368.58,32.05,75.82,0,80.13,0.08
2024-11-18,ORD-00020065,SKU-00001,Store-027,Online,4,194.6,45.36,75.18,0,59.99,0.189
2024-09-22,ORD-00020066,SKU-00170,Store-020,Store,3,92.66,4.88,21.94,0,32.51,0.05
2024-11-26,ORD-00020067,SKU-00068,Store-023,Online,8,2775.69,241.36,594.47,0,377.13,0.08
2024-02-10,ORD-00020068,SKU-00119,Store-027,Store,1,98.07,5.16,21.29,0,103.23,0.05
2024-08-28,ORD-00020069,SKU-00020,Store-021,Store,4,2019.75,106.3,252.18,0,531.51,0.05
2024-12-31,ORD-00020070,SKU-00019,Store-020,Online,6,244.69,21.28,61.41,0,44.33,0.08
2024-07-15,ORD-00020071,SKU-00133,Store-016,Store,2,87.91,4.63,25.87,0,46.27,0.05
2024-12-10,ORD-00020072,SKU-00173,Store-003,Store,2,17.66,2.74,6.09,1,10.2,0.1343
2024-05-07,ORD-00020073,SKU-00222,Store-022,Store,4,1002.95,52.79,147.32,0,263.94,0.05
2024-11-24,ORD-00020074,SKU-00121,Store-010,Store,2,1273.17,67.01,245.1,0,670.09,0.05
2024-12-09,ORD-00020075,SKU-00162,Store-004,Store,2,248.46,33.44,78.66,0,140.95,0.1186
2024-08-15,ORD-00020076,SKU-00216,Store-011,Online,1,58.31,5.07,12.3,0,63.38,0.08
2024-09-14,ORD-00020077,SKU-00108,Store-011,Online,8,944.7,151.73,266.68,0,137.05,0.1384
2024-07-10,ORD-00020078,SKU-00053,Store-012,Store,8,3720.39,195.81,615.25,0,489.52,0.05
2024-04-26,ORD-00020079,SKU-00207,Store-009,Online,5,130.03,11.31,40.84,0,28.27,0.08
2024-07-15,ORD-00020080,SKU-00001,Store-029,Store,5,284.17,14.96,105.03,0,59.83,0.05
2024-12-18,ORD-00020081,SKU-00069,Store-027,Store,3,194.51,10.24,74.39,0,68.25,0.05
2024-01-06,ORD-00020082,SKU-00033,Store-002,Store,7,285.22,15.01,86.95,0,42.89,0.05
2024-03-16,ORD-00020083,SKU-00161,Store-015,Store,3,326.83,17.2,106.84,0,114.68,0.05
2024-07-01,ORD-00020084,SKU-00068,Store-010,Store,1,411.71,21.67,92.45,0,433.38,0.05
2024-05-04,ORD-00020085,SKU-00087,Store-026,Store,2,52.72,2.77,14.09,1,27.74,0.0499
2024-08-16,ORD-00020086,SKU-00164,Store-015,Store,4,3224.52,169.71,576.76,0,848.56,0.05
2024-05-11,ORD-00020087,SKU-00075,Store-020,Store,6,306.22,16.12,113.62,0,53.72,0.05
2024-08-29,ORD-00020088,SKU-00091,Store-003,Store,5,3599.54,189.45,713.35,0,757.8,0.05
2024-02-08,ORD-00020089,SKU-00125,Store-022,Online,4,414.88,85.66,107.06,0,125.14,0.1711
2024-05-01,ORD-00020090,SKU-00030,Store-015,Online,8,2133.05,321.71,288.11,0,306.85,0.1311
2024-09-10,ORD-00020091,SKU-00234,Store-027,Online,3,201.36,17.51,64.12,0,72.96,0.08
2024-06-21,ORD-00020092,SKU-00246,Store-004,Store,5,89.5,28.16,24.38,0,23.53,0.2393
2024-09-18,ORD-00020093,SKU-00179,Store-010,Store,1,249.31,13.12,51.47,0,262.43,0.05
2024-08-20,ORD-00020094,SKU-00028,Store-026,Store,2,210.49,11.08,77.45,0,110.79,0.05
2024-04-30,ORD-00020095,SKU-00119,Store-008,Store,8,768.73,40.46,165.67,0,101.15,0.05
2024-06-05,ORD-00020096,SKU-00089,Store-009,Online,6,189.08,16.44,79.29,0,34.25,0.08
2024-12-19,ORD-00020097,SKU-00042,Store-010,Online,6,417.32,103.85,185.93,0,86.86,0.1993
2024-12-18,ORD-00020098,SKU-00220,Store-016,Store,3,573.58,141.63,157.29,0,238.4,0.198
2024-01-14,ORD-00020099,SKU-00104,Store-002,Online,6,426.08,37.05,132.27,0,77.19,0.08
2024-09-15,ORD-00020100,SKU-00164,Store-019,Store,2,1597.82,84.1,277.55,0,840.96,0.05
2024-06-28,ORD-00020101,SKU-00173,Store-025,Store,6,60.89,3.2,21.0,0,10.68,0.0499
2024-01-01,ORD-00020102,SKU-00080,Store-010,Store,7,131.85,6.94,58.66,0,19.83,0.05
2024-08-20,ORD-00020103,SKU-00088,Store-006,Store,7,760.37,40.02,236.23,0,114.34,0.05
2024-01-09,ORD-00020104,SKU-00243,Store-011,Store,5,127.52,22.67,44.31,0,30.04,0.1509
2024-04-26,ORD-00020105,SKU-00207,Store-020,Store,3,60.35,29.41,18.41,0,29.92,0.3277
2024-09-09,ORD-00020106,SKU-00126,Store-016,Store,4,807.19,42.48,276.4,0,212.42,0.05
2024-10-24,ORD-00020107,SKU-00134,Store-019,Store,8,455.63,199.16,138.34,0,81.85,0.3042
2024-05-31,ORD-00020108,SKU-00003,Store-025,Store,7,507.52,26.71,159.33,0,76.32,0.05
