Order ID,Order Date,Segment,Region,Category,Sub Category,Ship Mode,Customer Name,Sales,Quantity,Discount,Profit
CA-104216,2024-07-27,Corporate,South,Office Supplies,Storage,Standard Class,Customer 433,1477.2,5,0.2,132.95
CA-104217,2024-11-24,Corporate,West,Furniture,Tables,Second Class,Customer 295,1089.23,3,0.0,163.38
CA-104218,2024-08-03,Home Office,East,Furniture,Tables,First Class,Customer 286,1827.17,3,0.2,164.45
CA-104219,2024-12-14,Home Office,East,Office Supplies,Storage,Second Class,Customer 375,370.98,8,0.2,33.39
CA-104220,2024-05-28,Consumer,West,Office Supplies,Binders,Second Class,Customer 53,565.05,5,0.2,50.85
CA-104221,2024-06-14,Corporate,Central,Furniture,Chairs,Standard Class,Customer 64,160.13,8,0.0,24.02
CA-104222,2024-03-02,Corporate,West,Furniture,Tables,Same Day,Customer 466,969.27,1,0.0,145.39
CA-104223,2024-05-15,Home Office,East,Technology,Copiers,First Class,Customer 31,293.27,2,0.2,26.39
CA-104224,2024-01-02,Home Office,South,Furniture,Furnishings,Second Class,Customer 311,1994.69,1,0.0,299.2
CA-104225,2024-01-24,Consumer,East,Furniture,Furnishings,Same Day,Customer 62,1767.94,8,0.0,265.19
CA-104226,2024-08-30,Corporate,East,Technology,Machines,Standard Class,Customer 353,1929.21,7,0.2,173.63
CA-104227,2024-07-20,Consumer,South,Technology,Copiers,Standard Class,Customer 391,1330.63,1,0.3,79.84
CA-104228,2024-11-24,Corporate,East,Furniture,Tables,First Class,Customer 73,336.95,7,0.2,30.33
CA-104229,2024-08-02,Home Office,Central,Office Supplies,Paper,Same Day,Customer 25,585.15,1,0.1,70.22
CA-104230,2024-10-16,Corporate,East,Office Supplies,Storage,First Class,Customer 145,1561.62,7,0.1,187.39
CA-104231,2024-04-03,Home Office,East,Technology,Accessories,First Class,Customer 40,1119.49,5,0.1,134.34
CA-104232,2024-01-01,Consumer,South,Office Supplies,Binders,Same Day,Customer 332,179.51,3,0.3,10.77
CA-104233,2024-12-23,Consumer,Central,Technology,Accessories,Same Day,Customer 339,1893.49,1,0.3,113.61
CA-104234,2024-07-05,Corporate,South,Office Supplies,Art,Same Day,Customer 247,1972.92,7,0.2,177.56
CA-104235,2024-10-05,Home Office,South,Technology,Copiers,First Class,Customer 109,1711.44,2,0.2,154.03
CA-104236,2024-11-17,Consumer,South,Furniture,Furnishings,First Class,Customer 461,1643.38,5,0.1,197.21
CA-104237,2024-12-03,Home Office,South,Furniture,Tables,Second Class,Customer 84,955.51,5,0.0,143.33
CA-104238,2024-05-14,Corporate,South,Office Supplies,Paper,First Class,Customer 260,986.97,6,0.2,88.83
CA-104239,2024-09-26,Home Office,East,Technology,Copiers,Same Day,Customer 158,1636.18,3,0.0,245.43
CA-104240,2024-09-11,Consumer,East,Technology,Accessories,Second Class,Customer 144,479.58,7,0.1,57.55
CA-104241,2024-09-10,Consumer,South,Technology,Machines,Standard Class,Customer 266,744.77,5,0.0,111.72
CA-104242,2024-01-31,Home Office,Central,Office Supplies,Binders,Second Class,Customer 44,526.17,3,0.2,47.36
CA-104243,2024-03-05,Corporate,East,Furniture,Chairs,Standard Class,Customer 203,885.52,5,0.3,53.13
CA-104244,2024-04-07,Corporate,South,Technology,Phones,First Class,Customer 406,1255.88,3,0.2,113.03
CA-104245,2024-02-06,Consumer,East,Furniture,Tables,Second Class,Customer 396,1309.15,9,0.1,157.1
CA-104246,2024-11-15,Consumer,West,Furniture,Bookcases,Second Class,Customer 191,820.88,7,0.2,73.88
CA-104247,2024-04-13,Consumer,South,Office Supplies,Art,First Class,Customer 161,192.94,6,0.0,28.94
CA-104248,2024-04-12,Corporate,West,Office Supplies,Art,Same Day,Customer 195,848.71,5,0.0,127.31
CA-104249,2024-04-02,Consumer,South,Technology,Accessories,Second Class,Customer 170,582.61,4,0.2,52.44
CA-104250,2024-01-05,Consumer,East,Technology,Copiers,Same Day,Customer 98,1819.68,4,0.3,109.18
CA-104251,2024-01-13,Consumer,South,Furniture,Bookcases,Same Day,Customer 8,1007.35,9,0.3,60.44
CA-104252,2024-01-03,Consumer,Central,Office Supplies,Paper,Same Day,Customer 387,104.37,1,0.3,6.26
CA-104253,2024-05-28,Corporate,Central,Technology,Machines,Standard Class,Customer 232,1305.03,5,0.1,156.6
CA-104254,2024-05-04,Consumer,South,Office Supplies,Art,First Class,Customer 203,1113.51,6,0.2,100.22
CA-104255,2024-09-17,Corporate,West,Office Supplies,Paper,Standard Class,Customer 217,1307.22,4,0.2,117.65
CA-104256,2024-03-25,Corporate,South,Furniture,Chairs,Same Day,Customer 282,616.84,4,0.1,74.02
CA-104257,2024-11-17,Consumer,West,Technology,Phones,Same Day,Customer 184,829.56,2,0.2,74.66
CA-104258,2024-03-09,Consumer,West,Technology,Accessories,Standard Class,Customer 406,1890.63,5,0.3,113.44
CA-104259,2024-08-30,Home Office,East,Technology,Copiers,Second Class,Customer 154,1035.17,7,0.0,155.28
CA-104260,2024-11-28,Corporate,South,Furniture,Tables,First Class,Customer 317,1399.7,3,0.2,125.97
CA-104261,2024-04-12,Corporate,Central,Office Supplies,Binders,First Class,Customer 458,840.57,9,0.1,100.87
CA-104262,2024-08-19,Consumer,Central,Technology,Phones,First Class,Customer 46,1063.97,4,0.0,159.6
CA-104263,2024-07-29,Home Office,Central,Furniture,Chairs,Same Day,Customer 247,1590.97,5,0.1,190.92
CA-104264,2024-10-21,Consumer,Central,Technology,Machines,Same Day,Customer 174,1042.11,6,0.0,156.32
CA-104265,2024-03-27,Corporate,South,Office Supplies,Art,First Class,Customer 82,835.32,7,0.0,125.3
CA-104266,2024-06-11,Consumer,West,Office Supplies,Paper,Standard Class,Customer 30,670.85,9,0.0,100.63
CA-104267,2024-01-03,Home Office,Central,Technology,Phones,Same Day,Customer 311,283.97,7,0.2,25.56
CA-104268,2024-02-28,Consumer,South,Technology,Phones,First Class,Customer 286,901.25,2,0.3,54.08
CA-104269,2024-06-08,Corporate,West,Furniture,Tables,Same Day,Customer 114,446.68,9,0.3,26.8
CA-104270,2024-04-14,Corporate,West,Furniture,Chairs,Same Day,Customer 159,878.87,2,0.2,79.1
CA-104271,2024-01-29,Consumer,East,Office Supplies,Paper,Standard Class,Customer 31,1768.65,6,0.2,159.18
CA-104272,2024-03-27,Home Office,Central,Office Supplies,Binders,First Class,Customer 293,141.56,9,0.0,21.23
CA-104273,2024-02-06,Corporate,West,Furniture,Chairs,Second Class,Customer 225,1126.28,6,0.1,135.15
CA-104274,2024-10-24,Corporate,West,Technology,Accessories,First Class,Customer 132,1121.04,9,0.3,67.26
CA-104275,2024-10-05,Corporate,South,Furniture,Bookcases,Same Day,Customer 309,1286.13,7,0.0,192.92
CA-104276,2024-12-12,Corporate,South,Furniture,Tables,Same Day,Customer 317,532.35,9,0.1,63.88
CA-104277,2024-07-22,Consumer,South,Technology,Phones,Standard Class,Customer 435,1074.42,8,0.1,128.93
CA-104278,2024-03-04,Corporate,East,Technology,Copiers,Standard Class,Customer 412,1148.2,9,0.3,68.89
CA-104279,2024-05-18,Consumer,East,Furniture,Tables,Second Class,Customer 402,645.36,4,0.0,96.8
CA-104280,2024-07-17,Consumer,East,Technology,Copiers,Same Day,Customer 463,1334.75,6,0.0,200.21
CA-104281,2024-12-20,Home Office,Central,Technology,Phones,Second Class,Customer 30,1686.36,8,0.1,202.36
CA-104282,2024-01-31,Corporate,South,Office Supplies,Art,Same Day,Customer 323,205.16,4,0.1,24.62
CA-104283,2024-01-05,Consumer,South,Technology,Machines,Standard Class,Customer 308,1678.68,4,0.1,201.44
CA-104284,2024-10-21,Corporate,West,Office Supplies,Art,Standard Class,Customer 220,858.45,2,0.0,128.77
CA-104285,2024-05-08,Home Office,South,Office Supplies,Art,Standard Class,Customer 399,250.23,5,0.0,37.53
CA-104286,2024-08-31,Home Office,South,Technology,Accessories,First Class,Customer 82,301.9,8,0.2,27.17
CA-104287,2024-10-21,Home Office,Central,Furniture,Furnishings,Second Class,Customer 490,113.95,8,0.3,6.84
CA-104288,2024-11-19,Consumer,West,Office Supplies,Binders,First Class,Customer 54,455.02,1,0.0,68.25
CA-104289,2024-04-09,Consumer,West,Furniture,Bookcases,First Class,Customer 374,123.37,1,0.2,11.1
CA-104290,2024-11-09,Home Office,South,Office Supplies,Binders,Standard Class,Customer 402,1423.63,2,0.2,128.13
CA-104291,2024-12-04,Home Office,West,Office Supplies,Binders,Second Class,Customer 165,1368.94,3,0.2,123.2
CA-104292,2024-06-03,Home Office,Central,Technology,Accessories,Same Day,Customer 169,823.39,6,0.0,123.51
CA-104293,2024-12-19,Corporate,Central,Furniture,Bookcases,First Class,Customer 345,1298.54,8,0.1,155.82
CA-104294,2024-03-25,Consumer,East,Office Supplies,Binders,Same Day,Customer 4,592.79,2,0.2,53.35
CA-104295,2024-03-03,Consumer,South,Technology,Copiers,Second Class,Customer 23,78.43,9,0.1,9.41
CA-104296,2024-10-08,Consumer,South,Office Supplies,Storage,Second Class,Customer 288,1867.94,9,0.3,112.08
CA-104297,2024-05-31,Home Office,East,Furniture,Bookcases,First Class,Customer 439,1641.76,2,0.0,246.26
CA-104298,2024-05-15,Home Office,East,Office Supplies,Storage,Second Class,Customer 143,80.14,6,0.2,7.21
CA-104299,2024-02-09,Consumer,Central,Furniture,Tables,First Class,Customer 180,783.22,3,0.1,93.99
CA-104300,2024-05-05,Corporate,West,Furniture,Bookcases,Standard Class,Customer 154,819.41,2,0.0,122.91
CA-104301,2024-11-29,Corporate,Central,Office Supplies,Binders,Second Class,Customer 13,47.5,3,0.2,4.28
CA-104302,2024-02-27,Consumer,East,Technology,Accessories,Standard Class,Customer 190,666.36,6,0.1,79.96
CA-104303,2024-08-12,Corporate,Central,Office Supplies,Storage,Second Class,Customer 269,885.93,3,0.2,79.73
CA-104304,2024-01-14,Corporate,Central,Office Supplies,Storage,Same Day,Customer 339,1664.94,7,0.3,99.9
CA-104305,2024-05-17,Home Office,West,Office Supplies,Art,Same Day,Customer 30,29.85,7,0.1,3.58
CA-104306,2024-10-25,Consumer,West,Technology,Accessories,Standard Class,Customer 2,993.19,9,0.2,89.39
CA-104307,2024-11-29,Home Office,East,Technology,Accessories,Same Day,Customer 157,1002.36,6,0.3,60.14
CA-104308,2024-10-07,Consumer,East,Furniture,Chairs,Standard Class,Customer 251,1038.92,5,0.1,124.67
CA-104309,2024-12-02,Corporate,South,Office Supplies,Paper,First Class,Customer 495,1721.63,3,0.2,154.95
CA-104310,2024-04-02,Home Office,West,Office Supplies,Storage,Second Class,Customer 484,1839.45,5,0.0,275.92
CA-104311,2024-08-21,Corporate,West,Furniture,Tables,Same Day,Customer 409,1529.63,2,0.3,91.78
CA-104312,2024-03-12,Home Office,East,Office Supplies,Storage,Second Class,Customer 322,1649.24,2,0.0,247.39
CA-104313,2024-07-26,Corporate,Central,Office Supplies,Paper,Second Class,Customer 33,282.66,3,0.0,42.4
CA-104314,2024-05-12,Consumer,Central,Technology,Phones,Standard Class,Customer 269,58.93,7,0.1,7.07
CA-104315,2024-10-14,Corporate,South,Office Supplies,Paper,Standard Class,Customer 239,1466.24,5,0.0,219.94
CA-104316,2024-08-14,Home Office,West,Technology,Accessories,Second Class,Customer 17,330.65,3,0.2,29.76
CA-104317,2024-03-10,Consumer,East,Technology,Accessories,First Class,Customer 239,369.48,8,0.2,33.25
CA-104318,2024-01-06,Corporate,West,Furniture,Tables,First Class,Customer 317,1056.27,6,0.2,95.06
CA-104319,2024-10-29,Corporate,West,Office Supplies,Storage,Second Class,Customer 31,844.74,4,0.1,101.37
CA-104320,2024-10-28,Corporate,Central,Furniture,Furnishings,Standard Class,Customer 89,318.53,7,0.2,28.67
CA-104321,2024-05-09,Consumer,West,Technology,Machines,Same Day,Customer 226,160.4,7,0.0,24.06
CA-104322,2024-12-23,Consumer,West,Furniture,Chairs,Same Day,Customer 379,1644.15,6,0.3,98.65
CA-104323,2024-09-03,Corporate,South,Technology,Copiers,Same Day,Customer 9,328.08,8,0.1,39.37
CA-104324,2024-10-28,Corporate,East,Office Supplies,Art,First Class,Customer 357,1726.49,1,0.0,258.97
CA-104325,2024-03-23,Consumer,West,Furniture,Furnishings,First Class,Customer 384,395.57,4,0.3,23.73
CA-104326,2024-05-20,Consumer,Central,Furniture,Furnishings,Standard Class,Customer 488,376.68,5,0.2,33.9
CA-104327,2024-02-08,Corporate,South,Office Supplies,Paper,Second Class,Customer 32,1507.34,1,0.0,226.1
CA-104328,2024-10-04,Corporate,East,Furniture,Tables,First Class,Customer 46,1276.31,3,0.2,114.87
CA-104329,2024-06-15,Consumer,West,Furniture,Tables,Same Day,Customer 446,322.14,4,0.3,19.33
CA-104330,2024-01-18,Home Office,South,Furniture,Tables,Same Day,Customer 42,1147.76,7,0.0,172.16
CA-104331,2024-05-20,Home Office,West,Technology,Accessories,Second Class,Customer 442,1496.92,4,0.1,179.63
CA-104332,2024-03-13,Consumer,Central,Office Supplies,Storage,Same Day,Customer 270,1960.18,8,0.1,235.22
CA-104333,2024-03-18,Consumer,South,Office Supplies,Binders,Same Day,Customer 421,952.17,7,0.1,114.26
CA-104334,2024-03-13,Home Office,South,Furniture,Tables,Second Class,Customer 396,138.2,9,0.1,16.58
CA-104335,2024-01-31,Consumer,West,Furniture,Tables,Standard Class,Customer 245,801.63,7,0.1,96.2
CA-104336,2024-06-06,Corporate,East,Technology,Copiers,First Class,Customer 288,75.03,8,0.0,11.25
CA-104337,2024-10-14,Home Office,East,Furniture,Furnishings,Same Day,Customer 159,611.75,9,0.0,91.76
CA-104338,2024-02-24,Consumer,East,Furniture,Bookcases,Standard Class,Customer 289,1445.49,1,0.1,173.46
CA-104339,2024-10-12,Corporate,Central,Technology,Accessories,Same Day,Customer 490,828.22,4,0.3,49.69
CA-104340,2024-03-01,Home Office,Central,Office Supplies,Art,Standard Class,Customer 366,677.12,6,0.1,81.25
CA-104341,2024-02-11,Consumer,East,Furniture,Tables,Same Day,Customer 49,1905.23,7,0.0,285.78
CA-104342,2024-11-03,Corporate,Central,Technology,Phones,Second Class,Customer 456,1512.75,4,0.1,181.53
CA-104343,2024-04-08,Home Office,Central,Furniture,Bookcases,Same Day,Customer 87,1717.93,5,0.1,206.15
CA-104344,2024-10-08,Home Office,South,Furniture,Bookcases,Standard Class,Customer 97,1870.57,2,0.1,224.47
CA-104345,2024-01-26,Consumer,Central,Furniture,Tables,Second Class,Customer 301,1895.75,7,0.2,170.62
CA-104346,2024-02-14,Consumer,South,Office Supplies,Binders,First Class,Customer 52,1765.87,8,0.3,105.95
CA-104347,2024-03-19,Consumer,East,Office Supplies,Art,First Class,Customer 478,1058.11,3,0.1,126.97
CA-104348,2024-05-09,Home Office,South,Technology,Copiers,Second Class,Customer 44,663.09,6,0.2,59.68
CA-104349,2024-03-11,Consumer,West,Furniture,Tables,Second Class,Customer 475,40.14,9,0.2,3.61
CA-104350,2024-08-10,Corporate,West,Furniture,Bookcases,Second Class,Customer 406,382.3,9,0.2,34.41
CA-104351,2024-11-29,Consumer,South,Office Supplies,Storage,Standard Class,Customer 28,1987.59,3,0.1,238.51
CA-104352,2024-02-24,Corporate,Central,Office Supplies,Binders,Second Class,Customer 42,1632.94,8,0.0,244.94
CA-104353,2024-02-29,Corporate,South,Office Supplies,Storage,First Class,Customer 372,403.59,1,0.3,24.22
CA-104354,2024-06-03,Corporate,South,Furniture,Tables,Standard Class,Customer 411,58.88,2,0.3,3.53
CA-104355,2024-02-23,Home Office,East,Office Supplies,Art,Standard Class,Customer 467,1465.18,3,0.2,131.87
CA-104356,2024-12-16,Corporate,East,Technology,Accessories,Second Class,Customer 442,1760.39,6,0.3,105.62
CA-104357,2024-12-28,Home Office,South,Furniture,Furnishings,Same Day,Customer 49,1279.08,3,0.2,115.12
CA-104358,2024-08-18,Corporate,East,Technology,Phones,Second Class,Customer 125,1838.45,6,0.2,165.46
CA-104359,2024-11-25,Corporate,Central,Office Supplies,Binders,First Class,Customer 89,903.44,8,0.1,108.41
CA-104360,2024-11-12,Home Office,East,Office Supplies,Storage,Same Day,Customer 384,757.7,3,0.2,68.19
CA-104361,2024-01-26,Home Office,East,Technology,Phones,Second Class,Customer 21,35.65,6,0.2,3.21
CA-104362,2024-08-20,Home Office,East,Office Supplies,Binders,Standard Class,Customer 119,1829.12,9,0.3,109.75
CA-104363,2024-07-20,Corporate,East,Furniture,Tables,Standard Class,Customer 169,1370.51,4,0.1,164.46
CA-104364,2024-08-26,Home Office,Central,Furniture,Furnishings,Same Day,Customer 245,388.12,5,0.2,34.93
CA-104365,2024-07-23,Consumer,East,Technology,Copiers,Same Day,Customer 190,1994.11,4,0.0,299.12
CA-104366,2024-08-09,Home Office,East,Technology,Accessories,Same Day,Customer 427,770.36,1,0.2,69.33
CA-104367,2024-03-15,Consumer,West,Technology,Phones,Same Day,Customer 282,1832.33,8,0.3,109.94
CA-104368,2024-11-17,Home Office,Central,Technology,Machines,Same Day,Customer 348,582.85,3,0.0,87.43
CA-104369,2024-01-18,Home Office,Central,Office Supplies,Paper,Same Day,Customer 21,292.83,7,0.1,35.14
CA-104370,2024-06-21,Consumer,Central,Technology,Accessories,Standard Class,Customer 184,76.71,9,0.3,4.6
CA-104371,2024-10-21,Corporate,West,Technology,Copiers,Same Day,Customer 141,1436.97,5,0.0,215.54
CA-104372,2024-09-17,Home Office,Central,Furniture,Bookcases,Second Class,Customer 294,391.61,2,0.2,35.24
CA-104373,2024-05-28,Consumer,Central,Furniture,Tables,First Class,Customer 258,696.91,4,0.2,62.72
CA-104374,2024-01-04,Home Office,East,Technology,Accessories,Second Class,Customer 369,686.15,9,0.1,82.34
CA-104375,2024-02-13,Consumer,East,Office Supplies,Binders,Same Day,Customer 11,63.17,1,0.2,5.69
CA-104376,2024-11-25,Corporate,Central,Office Supplies,Binders,Same Day,Customer 225,1772.44,9,0.0,265.87
CA-104377,2024-07-04,Home Office,Central,Technology,Phones,Standard Class,Customer 58,653.21,6,0.1,78.38
CA-104378,2024-03-16,Consumer,East,Technology,Phones,Second Class,Customer 326,134.08,6,0.0,20.11
CA-104379,2024-01-02,Corporate,East,Office Supplies,Paper,Second Class,Customer 178,1839.85,7,0.0,275.98
CA-104380,2024-02-29,Corporate,East,Technology,Machines,First Class,Customer 74,932.91,6,0.2,83.96
CA-104381,2024-08-30,Home Office,South,Office Supplies,Storage,Same Day,Customer 262,685.73,9,0.1,82.29
CA-104382,2024-01-12,Corporate,West,Technology,Accessories,Second Class,Customer 347,684.18,6,0.1,82.1
CA-104383,2024-09-09,Corporate,Central,Technology,Accessories,Same Day,Customer 357,352.2,5,0.1,42.26
CA-104384,2024-09-11,Home Office,South,Technology,Phones,Standard Class,Customer 28,1031.62,3,0.1,123.79
CA-104385,2024-03-25,Consumer,West,Office Supplies,Art,Standard Class,Customer 207,413.53,8,0.3,24.81
CA-104386,2024-06-04,Corporate,Central,Technology,Copiers,Second Class,Customer 5,1179.46,4,0.2,106.15
CA-104387,2024-01-28,Consumer,West,Furniture,Tables,Standard Class,Customer 7,645.45,7,0.0,96.82
CA-104388,2024-09-14,Consumer,East,Furniture,Tables,Second Class,Customer 155,719.7,4,0.1,86.36
CA-104389,2024-07-03,Corporate,East,Office Supplies,Art,Same Day,Customer 432,473.34,1,0.2,42.6
CA-104390,2024-12-14,Home Office,Central,Technology,Phones,Standard Class,Customer 210,1113.05,2,0.3,66.78
CA-104391,2024-08-27,Corporate,East,Technology,Phones,Standard Class,Customer 11,1375.02,5,0.0,206.25
CA-104392,2024-09-06,Home Office,South,Office Supplies,Binders,Same Day,Customer 402,831.84,8,0.2,74.87
CA-104393,2024-02-05,Corporate,South,Office Supplies,Art,First Class,Customer 221,1916.27,7,0.2,172.46
CA-104394,2024-09-10,Home Office,South,Furniture,Tables,First Class,Customer 149,1220.87,1,0.3,73.25
CA-104395,2024-08-18,Corporate,West,Furniture,Bookcases,Standard Class,Customer 108,1255.14,8,0.2,112.96
CA-104396,2024-04-07,Consumer,East,Technology,Accessories,First Class,Customer 196,1012.6,9,0.1,121.51
CA-104397,2024-11-28,Corporate,East,Office Supplies,Binders,First Class,Customer 163,624.31,9,0.0,93.65
CA-104398,2024-10-05,Consumer,West,Technology,Phones,First Class,Customer 441,1484.15,9,0.3,89.05
CA-104399,2024-02-05,Home Office,West,Office Supplies,Paper,Standard Class,Customer 260,1314.99,4,0.3,78.9
CA-104400,2024-09-19,Home Office,South,Office Supplies,Art,Second Class,Customer 76,399.87,7,0.3,23.99
CA-104401,2024-10-29,Corporate,Central,Technology,Accessories,Second Class,Customer 437,84.21,2,0.3,5.05
CA-104402,2024-06-11,Home Office,East,Furniture,Chairs,First Class,Customer 249,919.78,9,0.2,82.78
CA-104403,2024-03-15,Consumer,Central,Furniture,Furnishings,Second Class,Customer 280,346.19,1,0.2,31.16
CA-104404,2024-06-05,Corporate,South,Furniture,Tables,Second Class,Customer 301,724.76,3,0.3,43.49
